"caso_id","llamante_descripcion","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_id"
"435982","NS/NC","NS/NC","NS/NC","Psicológica","Sin dato ","Sin dato ","NS/NC","4","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-16 06:50:00","Ciudad Autónoma de Buenos Aires","02"
"435983","Vecina/o","Femenino","Otro/a no familiar","Psicológica","Sin dato ","Sin dato ","Femenino","2","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-16 06:58:00","Ciudad Autónoma de Buenos Aires","02"
"433969","Víctima","Masculino","NS/NC","Psicológica","29","18 a 29 años","Masculino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-16 10:07:00","Ciudad Autónoma de Buenos Aires","02"
"406484","Comisaría","Femenino","Madre","Física y psicológica","24","18 a 29 años","Femenino","1","1","Masculino","Pareja","No había móviles y/o Equipos para realizar la intervención","2021-05-16 10:10:00","Ciudad Autónoma de Buenos Aires","02"
"433969","Víctima","Masculino","NS/NC","Psicológica","29","18 a 29 años","Masculino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-16 10:11:00","Ciudad Autónoma de Buenos Aires","02"
"435984","Otro/a","Femenino","NS/NC","Física y psicológica","Sin dato ","Sin dato ","NS/NC","2","1","Femenino","Madre","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-16 13:02:00","Ciudad Autónoma de Buenos Aires","02"
"435984","Víctima","Masculino","Hermano/a","Física y psicológica","Sin dato ","Sin dato ","NS/NC","2","1","Femenino","Madre","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-16 13:36:00","Ciudad Autónoma de Buenos Aires","02"
"435975","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Comunicación con los Equipos Móviles","2021-05-16 16:40:00","Ciudad Autónoma de Buenos Aires","02"
"435986","Víctima","Masculino","Hermano/a","Psicológica","Sin dato ","Sin dato ","NS/NC","4","1","Femenino","Madre","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-16 17:52:00","Ciudad Autónoma de Buenos Aires","02"
"435975","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Comunicación con los Equipos Móviles","2021-05-16 18:47:00","Ciudad Autónoma de Buenos Aires","02"
"435988","Víctima","Femenino","Madre","Psicológica","29","18 a 29 años","Femenino","1","1","Masculino","Ex pareja","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-16 23:31:00","Ciudad Autónoma de Buenos Aires","02"
"435989","Víctima","Femenino","No hay niñas/os","Física y psicológica","50","50 a 59 años","Femenino","0","1","Masculino","Pareja","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-17 02:50:00","Ciudad Autónoma de Buenos Aires","02"
"435990","Víctima","Femenino","Madre","Física y psicológica","43","40 a 49 años","Femenino","1","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-17 03:09:00","Ciudad Autónoma de Buenos Aires","02"
"435992","Vecina/o","NS/NC","NS/NC","Física y psicológica","Sin dato ","Sin dato ","NS/NC","1","1","Masculino","NS/NC","Llamante solicitó información y/o orientación","2021-05-17 11:38:00","Ciudad Autónoma de Buenos Aires","02"
"435993","Otra/o sobre una situación de conflicto familiar","Femenino","Madre","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-17 15:31:00","Ciudad Autónoma de Buenos Aires","02"
"435994","Vecina/o","Femenino","Madre","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-17 15:44:00","Ciudad Autónoma de Buenos Aires","02"
"435996","Familiar","Femenino","No hay niñas/os","Psicológica","25","18 a 29 años","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-17 15:53:00","Ciudad Autónoma de Buenos Aires","02"
"435997","Víctima","Masculino","Otro familiar","Física y psicológica","80","Más de 60 años","Masculino","2","1","Femenino","Otro/a no conviviente","Llamante solicitó información y/o orientación","2021-05-17 15:55:00","Ciudad Autónoma de Buenos Aires","02"
"435999","Otra/o sobre una situación de conflicto familiar","Masculino","No hay niñas/os","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-17 16:30:00","Ciudad Autónoma de Buenos Aires","02"
"435994","Víctima","Femenino","Madre","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-17 18:21:00","Ciudad Autónoma de Buenos Aires","02"
"436001","Otro/a","Femenino","No hay niñas/os","Psicológica","Sin dato ","Sin dato ","Femenino","0","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-17 18:26:00","Ciudad Autónoma de Buenos Aires","02"
"436002","Víctima","Femenino","Madre","Física y psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Otro/a no conviviente","Llamante solicitó información y/o orientación","2021-05-17 18:31:00","Ciudad Autónoma de Buenos Aires","02"
"436003","Víctima","Femenino","NS/NC","Psicológica","11","06 a 11 años","Femenino","1","1","Femenino","Madre","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-17 19:04:00","Ciudad Autónoma de Buenos Aires","02"
"436004","Víctima","Femenino","Madre","Física y psicológica","39","30 a 39 años","Femenino","2","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-17 19:15:00","Ciudad Autónoma de Buenos Aires","02"
"436005","Otro/a","NS/NC","Otro/a no familiar","Psicológica","Sin dato ","Sin dato ","Femenino","2","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-17 19:25:00","Ciudad Autónoma de Buenos Aires","02"
"435982","NS/NC","NS/NC","NS/NC","Física y psicológica","13","12 a 17 años","Femenino","4","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-17 19:34:00","Ciudad Autónoma de Buenos Aires","02"
"436006","Familiar","Masculino","Padre","Psicológica","Sin dato ","Sin dato ","NS/NC","2","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-17 20:21:00","Ciudad Autónoma de Buenos Aires","02"
"436003","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Comunicación con los Equipos Móviles","2021-05-17 20:55:00","Ciudad Autónoma de Buenos Aires","02"
"436008","NS/NC","NS/NC","NS/NC","Física y psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-17 21:12:00","Ciudad Autónoma de Buenos Aires","02"
"436009","Familiar","Masculino","Padre","Psicológica","4","0 a 5 años","Masculino","1","1","Femenino","Madre","Está interviniendo o se deriva a otra institución","2021-05-17 21:16:00","Ciudad Autónoma de Buenos Aires","02"
"436010","Vecina/o","NS/NC","Otro/a no familiar","Psicológica","6","06 a 11 años","Masculino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-17 21:20:00","Ciudad Autónoma de Buenos Aires","02"
"436011","Víctima","Femenino","NS/NC","Psicológica","24","18 a 29 años","Femenino","1","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-17 21:44:00","Ciudad Autónoma de Buenos Aires","02"
"436003","Otra institución","Femenino","Otro/a no familiar","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","NS/NC","Madre","Llamante solicitó información y/o orientación","2021-05-18 09:39:00","Ciudad Autónoma de Buenos Aires","02"
"436012","Víctima","Femenino","No hay niñas/os","Física y psicológica","32","30 a 39 años","Femenino","0","2","Masculino","Otro/a no conviviente","Llamante solicitó información y/o orientación","2021-05-18 09:57:00","Ciudad Autónoma de Buenos Aires","02"
"436013","Vecina/o","Femenino","Otro/a no familiar","Física y psicológica","Sin dato ","Sin dato ","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-18 11:13:00","Ciudad Autónoma de Buenos Aires","02"
"433198","Otro/a","Femenino","Otro/a no familiar","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Femenino","Otro/a conviviente","Llamante solicitó información y/o orientación","2021-05-18 12:51:00","Ciudad Autónoma de Buenos Aires","02"
"436014","Víctima","Femenino","Madre","Física y psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-18 12:54:00","Ciudad Autónoma de Buenos Aires","02"
"428046","Víctima","Femenino","No hay niñas/os","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2021-05-18 12:58:00","Ciudad Autónoma de Buenos Aires","02"
"436015","Víctima","Femenino","NS/NC","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-18 13:15:00","Ciudad Autónoma de Buenos Aires","02"
"436016","Familiar","Femenino","Madre","Psicológica","9","06 a 11 años","Masculino","1","1","Femenino","Madrastra","Llamante solicitó información y/o orientación","2021-05-18 13:21:00","Ciudad Autónoma de Buenos Aires","02"
"436017","Víctima","Femenino","NS/NC","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-18 13:27:00","Ciudad Autónoma de Buenos Aires","02"
"436018","Víctima","Femenino","No hay niñas/os","Física y psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-18 13:48:00","Ciudad Autónoma de Buenos Aires","02"
"436019","NS/NC","NS/NC","NS/NC","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-18 14:10:00","Ciudad Autónoma de Buenos Aires","02"
"436020","Otra/o sobre una situación de conflicto familiar","Femenino","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-18 14:15:00","Ciudad Autónoma de Buenos Aires","02"
"436021","Víctima","Femenino","Madre","Psicológica","21","18 a 29 años","Femenino","2","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-18 14:22:00","Ciudad Autónoma de Buenos Aires","02"
"436023","Víctima","Femenino","Madre","Psicológica","28","18 a 29 años","Femenino","1","1","NS/NC","Otro/a conviviente","Llamante solicitó información y/o orientación","2021-05-18 14:27:00","Ciudad Autónoma de Buenos Aires","02"
"436027","Víctima","Masculino","No hay niñas/os","Psicológica","39","30 a 39 años","Masculino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-18 14:43:00","Ciudad Autónoma de Buenos Aires","02"
"436024","Vecina/o","Masculino","Otro/a no familiar","Psicológica","Sin dato ","Sin dato ","Femenino","2","1","Femenino","Madre","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-18 14:46:00","Ciudad Autónoma de Buenos Aires","02"
"427606","Familiar","Femenino","Otro familiar","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-18 16:25:00","Ciudad Autónoma de Buenos Aires","02"
"427606","Familiar","Femenino","Otro familiar","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-18 16:29:00","Ciudad Autónoma de Buenos Aires","02"
"436029","Familiar","Masculino","No hay niñas/os","Psicológica","72","Más de 60 años","Femenino","1","1","Masculino","Hijo/a","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-18 17:11:00","Ciudad Autónoma de Buenos Aires","02"
"436030","Familiar","Femenino","Otro familiar","Psicológica","Sin dato ","Sin dato ","Femenino","2","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-18 17:13:00","Ciudad Autónoma de Buenos Aires","02"
"436031","Otra/o sobre una situación de conflicto familiar","Femenino","No hay niñas/os","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-18 18:13:00","Ciudad Autónoma de Buenos Aires","02"
"436019","Otro/a","NS/NC","NS/NC","Física y psicológica","Sin dato ","Sin dato ","Masculino","2","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-18 18:52:00","Ciudad Autónoma de Buenos Aires","02"
"436032","Otra/o sobre una situación de conflicto familiar","Masculino","Padre","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-18 19:02:00","Ciudad Autónoma de Buenos Aires","02"
"435986","Víctima","Masculino","Hermano/a","Física y psicológica","Sin dato ","Sin dato ","Masculino","4","1","Femenino","Madre","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-18 22:52:00","Ciudad Autónoma de Buenos Aires","02"
"433353","Víctima","Femenino","Madre","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Ex pareja","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-19 02:19:00","Ciudad Autónoma de Buenos Aires","02"
"436033","Otra institución","Masculino","NS/NC","Física, sexual y psicológica","45","40 a 49 años","Femenino","1","1","Masculino","Pareja","No había móviles y/o Equipos para realizar la intervención","2021-05-19 03:10:00","Ciudad Autónoma de Buenos Aires","02"
"428158","Familiar","Femenino","Otro familiar","Física y psicológica","4","0 a 5 años","Masculino","2","2","Masculino","Padrastro","Llamante solicitó información y/o orientación","2021-05-19 11:06:00","Ciudad Autónoma de Buenos Aires","02"
"436034","Familiar","Masculino","No hay niñas/os","Física y psicológica","68","Más de 60 años","Femenino","0","1","Masculino","Hermano/a","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-19 11:27:00","Ciudad Autónoma de Buenos Aires","02"
"436035","Víctima","Masculino","Otro familiar","Psicológica","51","50 a 59 años","Masculino","1","1","Femenino","Otro/a no conviviente","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-19 12:33:00","Ciudad Autónoma de Buenos Aires","02"
"436037","Otro/a","Femenino","NS/NC","Física y psicológica","52","50 a 59 años","Femenino","1","2","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-19 13:34:00","Ciudad Autónoma de Buenos Aires","02"
"436037","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Comunicación con los Equipos Móviles","2021-05-19 13:42:00","Ciudad Autónoma de Buenos Aires","02"
"436037","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Comunicación con los Equipos Móviles","2021-05-19 13:43:00","Ciudad Autónoma de Buenos Aires","02"
"436038","Víctima","Femenino","NS/NC","Psicológica","27","18 a 29 años","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-19 13:58:00","Ciudad Autónoma de Buenos Aires","02"
"436039","Otra/o sobre una situación de conflicto familiar","Masculino","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-19 14:17:00","Ciudad Autónoma de Buenos Aires","02"
"435986","Víctima","Masculino","Hermano/a","Física y psicológica","15","12 a 17 años","Masculino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-19 14:46:00","Ciudad Autónoma de Buenos Aires","02"
"436041","Familiar","Masculino","Padre","Psicológica","4","0 a 5 años","Masculino","1","1","Masculino","Padrastro","Llamante solicitó información y/o orientación","2021-05-19 14:55:00","Ciudad Autónoma de Buenos Aires","02"
"436044","Vecina/o","Femenino","Otro/a no familiar","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","Femenino","NS/NC","Llamante solicitó información y/o orientación","2021-05-19 15:04:00","Ciudad Autónoma de Buenos Aires","02"
"436046","Víctima","Femenino","NS/NC","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-19 15:10:00","Ciudad Autónoma de Buenos Aires","02"
"436047","Otro/a","Femenino","NS/NC","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-19 15:21:00","Ciudad Autónoma de Buenos Aires","02"
"436048","Familiar","Masculino","Padre","Psicológica","Sin dato ","Sin dato ","NS/NC","4","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-19 15:30:00","Ciudad Autónoma de Buenos Aires","02"
"436050","Víctima","Femenino","Madre","Psicológica","Sin dato ","Sin dato ","Femenino","2","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-19 15:38:00","Ciudad Autónoma de Buenos Aires","02"
"433195","Otro/a","Femenino","NS/NC","Física y psicológica","11","06 a 11 años","Femenino","2","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-19 15:51:00","Ciudad Autónoma de Buenos Aires","02"
"436056","NS/NC","NS/NC","NS/NC","Física y psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Hermano/a","Llamante solicitó información y/o orientación","2021-05-19 15:55:00","Ciudad Autónoma de Buenos Aires","02"
"436057","Víctima","Femenino","No hay niñas/os","Física y psicológica","45","40 a 49 años","Femenino","0","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-19 15:56:00","Ciudad Autónoma de Buenos Aires","02"
"436059","Vecina/o","NS/NC","NS/NC","Física y psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-19 16:00:00","Ciudad Autónoma de Buenos Aires","02"
"436058","Familiar","Masculino","Padre","Psicológica","Sin dato ","Sin dato ","Masculino","2","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-19 16:01:00","Ciudad Autónoma de Buenos Aires","02"
"436060","Vecina/o","NS/NC","NS/NC","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-19 16:06:00","Ciudad Autónoma de Buenos Aires","02"
"436061","Víctima","Femenino","No hay niñas/os","Física y psicológica","33","30 a 39 años","Femenino","0","2","Masculino","Hermano/a","Llamante solicitó información y/o orientación","2021-05-19 16:25:00","Ciudad Autónoma de Buenos Aires","02"
"436062","Víctima","Femenino","No hay niñas/os","Física y psicológica","20","18 a 29 años","Femenino","0","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-19 17:58:00","Ciudad Autónoma de Buenos Aires","02"
"436037","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Comunicación con los Equipos Móviles","2021-05-19 18:51:00","Ciudad Autónoma de Buenos Aires","02"
"436063","Vecina/o","Femenino","Otro/a no familiar","Psicológica","2","0 a 5 años","NS/NC","5","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-19 19:46:00","Ciudad Autónoma de Buenos Aires","02"
"410932","Otra/o sobre una situación de conflicto familiar","Femenino","No hay niñas/os","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-19 21:55:00","Ciudad Autónoma de Buenos Aires","02"
"436064","Vecina/o","Femenino","NS/NC","Psicológica","Sin dato ","Sin dato ","Femenino","1","2","Femenino","Hijo/a","Llamante solicitó información y/o orientación","2021-05-19 22:03:00","Ciudad Autónoma de Buenos Aires","02"
"436065","Familiar","Masculino","Padre","Psicológica","17","12 a 17 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-19 23:06:00","Ciudad Autónoma de Buenos Aires","02"
"436066","Vecina/o","Femenino","Otro/a no familiar","Psicológica","Sin dato ","Sin dato ","Femenino","3","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-20 00:36:00","Ciudad Autónoma de Buenos Aires","02"
"436067","Familiar","Femenino","Madre","Económica y psicológica","90","Más de 60 años","Masculino","1","1","Masculino","Hijo/a","Llamante solicitó información y/o orientación","2021-05-20 01:17:00","Ciudad Autónoma de Buenos Aires","02"
"436068","Comisaría","Masculino","Otro/a no familiar","Física y psicológica","24","18 a 29 años","Femenino","0","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-20 06:56:00","Ciudad Autónoma de Buenos Aires","02"
"436072","Víctima","Femenino","No hay niñas/os","Psicológica","21","18 a 29 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-20 11:14:00","Ciudad Autónoma de Buenos Aires","02"
"343796","Otra institución","Femenino","Otro/a no familiar","Física y psicológica","17","12 a 17 años","Femenino","1","1","Masculino","Ex pareja","Está interviniendo o se deriva a otra institución","2021-05-20 12:42:00","Ciudad Autónoma de Buenos Aires","02"
"332992","Víctima","Femenino","NS/NC","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Padre","Está interviniendo o se deriva a otra institución","2021-05-20 13:16:00","Ciudad Autónoma de Buenos Aires","02"
"436077","Vecina/o","Femenino","NS/NC","Física y psicológica","9","06 a 11 años","Femenino","2","1","Femenino","Madre","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-20 15:51:00","Ciudad Autónoma de Buenos Aires","02"
"436080","Otra/o sobre una situación de conflicto familiar","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-20 16:02:00","Ciudad Autónoma de Buenos Aires","02"
"436081","Otro/a","Femenino","Otro/a no familiar","Física y psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-20 16:07:00","Ciudad Autónoma de Buenos Aires","02"
"436082","Otro/a","NS/NC","No hay niñas/os","Psicológica","Sin dato ","Sin dato ","Femenino","0","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-20 16:11:00","Ciudad Autónoma de Buenos Aires","02"
"436083","Víctima","Femenino","Madre","Psicológica","35","30 a 39 años","Femenino","1","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-20 16:22:00","Ciudad Autónoma de Buenos Aires","02"
"436084","Vecina/o","NS/NC","Otro/a no familiar","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-20 16:26:00","Ciudad Autónoma de Buenos Aires","02"
"436085","Víctima","NS/NC","NS/NC","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-20 16:29:00","Ciudad Autónoma de Buenos Aires","02"
"436086","Víctima","Femenino","NS/NC","Psicológica","40","40 a 49 años","Femenino","1","1","Femenino","Hermano/a","Llamante solicitó información y/o orientación","2021-05-20 16:34:00","Ciudad Autónoma de Buenos Aires","02"
"436087","Víctima","NS/NC","No hay niñas/os","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-20 16:38:00","Ciudad Autónoma de Buenos Aires","02"
"436088","Víctima","Femenino","Madre","Psicológica","34","30 a 39 años","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-20 16:45:00","Ciudad Autónoma de Buenos Aires","02"
"435663","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Comunicación con los Equipos Móviles","2021-05-20 18:27:00","Ciudad Autónoma de Buenos Aires","02"
"436089","Vecina/o","Femenino","Otro/a no familiar","Psicológica","4","0 a 5 años","Masculino","2","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-20 18:47:00","Ciudad Autónoma de Buenos Aires","02"
"436090","Otro/a","Femenino","Otro/a no familiar","Física y psicológica","13","12 a 17 años","Masculino","2","1","Femenino","Madre","No había móviles y/o Equipos para realizar la intervención","2021-05-20 19:07:00","Ciudad Autónoma de Buenos Aires","02"
"436090","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Comunicación con los Equipos Móviles","2021-05-20 19:10:00","Ciudad Autónoma de Buenos Aires","02"
"436091","Familiar","Femenino","Otro familiar","Física y psicológica","8","06 a 11 años","Femenino","2","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-20 19:14:00","Ciudad Autónoma de Buenos Aires","02"
"435786","Víctima","Femenino","Madre","Psicológica","Sin dato ","Sin dato ","Femenino","2","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-20 19:34:00","Ciudad Autónoma de Buenos Aires","02"
"436093","Víctima","Femenino","No hay niñas/os","Psicológica","Sin dato ","Sin dato ","Femenino","0","2","Masculino","Hijo/a","Llamante solicitó información y/o orientación","2021-05-20 19:43:00","Ciudad Autónoma de Buenos Aires","02"
"436094","Víctima","Femenino","No hay niñas/os","Psicológica","Sin dato ","Sin dato ","Femenino","0","1","Masculino","Hermano/a","Llamante solicitó información y/o orientación","2021-05-20 20:53:00","Ciudad Autónoma de Buenos Aires","02"
"290424","Víctima","Femenino","No hay niñas/os","Física y psicológica","42","40 a 49 años","Femenino","1","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-20 23:25:00","Ciudad Autónoma de Buenos Aires","02"
"436096","Otra/o sobre una situación de conflicto familiar","Femenino","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-21 02:58:00","Ciudad Autónoma de Buenos Aires","02"
"436097","Otro/a","NS/NC","Otro/a no familiar","Económica, Física y psicológica","17","12 a 17 años","Masculino","4","1","Masculino","Padre","Llamante solicitó información y/o orientación","2021-05-21 10:42:00","Ciudad Autónoma de Buenos Aires","02"
"436098","NS/NC","Masculino","Padre","Física y psicológica","Sin dato ","Sin dato ","NS/NC","1","0","NS/NC","NS/NC","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-21 11:05:00","Ciudad Autónoma de Buenos Aires","02"
"436099","Otra/o sobre una situación de conflicto familiar","Masculino","No hay niñas/os","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-21 12:48:00","Ciudad Autónoma de Buenos Aires","02"
"436100","Otra/o sobre una situación de conflicto familiar","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-21 14:08:00","Ciudad Autónoma de Buenos Aires","02"
"436101","Víctima","NS/NC","NS/NC","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-21 14:12:00","Ciudad Autónoma de Buenos Aires","02"
"429688","Víctima","Masculino","No hay niñas/os","Psicológica","25","18 a 29 años","Masculino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2021-05-21 14:16:00","Ciudad Autónoma de Buenos Aires","02"
"427487","Víctima","Femenino","NS/NC","Psicológica","18","18 a 29 años","Femenino","1","2","Masculino","Padre","Llamante solicitó información y/o orientación","2021-05-21 14:23:00","Ciudad Autónoma de Buenos Aires","02"
